Entidad,Fecha,Cuota_%,IHH,Morosidad_%,IPC_Nivel,TPM_Porcentaje,TBP_Porcentaje,TAN_Porcentaje,Credito_Sistema_Financiero,Tipo_Cambio_Compra,Tipo_Cambio_Venta
COOCIQUE,2021-12-31,0.8157520413066477,981.7359501536828,12.472785934367895,103.29890791,1.25,2.9,8.27188719,22118800.2899998,639.06,645.25
COOCIQUE,2022-01-31,0.817242925907944,983.5262902645084,12.422147648677988,103.68120989,1.75,3.05,9.5263744,22173619.3257965,638.97,646.2
COOCIQUE,2022-02-28,0.8214493698831451,984.2717087751162,12.08789548326625,104.81470219,1.75,3.05,9.54087233,22254010.106304,641.53,647.34
COOCIQUE,2022-03-31,0.8115454381107609,983.7260751756029,12.103425660414231,105.73941222,2.5,2.95,9.44131967,22551921.8168791,660.48,667.1
COOCIQUE,2022-04-30,0.8092712651044368,985.6274804523523,12.279892371505003,107.40707737,4.0,2.9,9.78696342,22707113.9207763,663.08,670.36
COOCIQUE,2022-05-31,0.8002583577844511,986.3341704915022,11.541176148330022,108.95706261,4.0,3.12,9.89751122,23040053.3305742,681.62,689.74
COOCIQUE,2022-06-30,0.797686047971948,989.1386227933431,11.309729255834567,110.89414488,5.5,3.86,9.4617133,23248740.0060464,684.76,692.25
COOCIQUE,2022-07-31,0.8010135789108829,987.6891571808873,11.939407988493638,112.09870001,7.5,4.58,11.30785309,23111813.8992673,667.61,675.02
COOCIQUE,2022-08-31,0.8063921572450876,985.0756340194147,11.100007490043316,113.06276989,7.5,5.37,11.69088186,22942965.0647751,646.07,653.86
COOCIQUE,2022-09-30,0.8225734911092785,985.9988626955169,10.953406183649397,111.9847259,8.5,5.85,11.49599812,22788841.6637368,624.62,632.72
COOCIQUE,2022-10-31,0.8248257415805492,988.041352181518,10.70700347126077,111.13151259,9.0,6.02,12.64000717,22841318.5913994,613.74,622.34
COOCIQUE,2022-11-30,0.8311538537475942,990.2982818607768,10.985867973302893,111.28875462,9.0,6.24,13.30031734,22789758.0807364,594.32,602.86
COOCIQUE,2022-12-31,0.8271119962240334,995.3955883264825,10.31261826606724,111.43592172,9.0,6.35,12.42768769,22868090.0740648,594.17,601.99
COOCIQUE,2023-01-31,0.850835136510838,998.8966515518497,6.31456521676743,111.61473726,9.0,6.52,13.72643607,22208216.2472682,549.76,557.4
COOCIQUE,2023-02-28,0.8491109455865727,1000.7843177375338,6.721466797259171,110.6631643,9.0,6.69,13.19279476,22331600.1292568,556.4,564.27
COOCIQUE,2023-03-31,0.8610368169887482,999.9418094109913,6.17890837186157,110.41034163,8.5,6.63,13.02121876,22189525.4250523,540.39,545.95
COOCIQUE,2023-04-30,0.8606059241762396,1005.9172405578998,7.555991856453471,110.03083679,7.5,6.68,14.0310337,22372203.3518384,543.06,550.52
COOCIQUE,2023-05-31,0.864054534795039,1009.7864217148255,6.825202560142171,109.91499051,7.5,6.53,12.4758613,22513621.9925859,540.35,546.7
COOCIQUE,2023-06-30,0.8640741948451451,1010.3440709046653,7.135647181788617,109.74253053,7.0,6.28,12.33135164,22627129.2733102,543.13,549.48
COOCIQUE,2023-07-31,0.8591707405675781,1011.6134551998465,5.809246526777623,109.53713196,6.5,6.03,13.08175679,22790641.7636695,540.94,548.81
COOCIQUE,2023-08-31,0.8649042374626477,1012.2762021967108,6.35819427327521,109.356456,6.5,5.73,13.14436796,22767346.4690109,533.9,540.49
COOCIQUE,2023-09-30,0.8619266238223171,1013.1973471120973,6.195525784238813,109.48174312,6.5,5.58,12.5034122,22983340.0539698,534.47,542.35
COOCIQUE,2023-10-31,0.8656204626503751,1013.2484715865884,6.190762681821063,109.71020555,6.25,5.46,13.25870896,23059716.1335007,530.13,536.88
COOCIQUE,2023-11-30,0.8641930571858509,1012.2952045552762,6.277013257844116,109.45814135,6.25,5.37,11.88538507,23351621.9233742,528.36,534.1
COOCIQUE,2023-12-31,0.8662569001910911,1014.8247221758091,5.349460667565582,109.46875206,6.0,5.36,12.13,23312208.178714,519.21,526.88
COOCIQUE,2024-01-31,0.8683740411070081,1017.4074488822516,0.0,109.52906635,5.75,5.24,14.28,23326711.7192843,513.02,519.79
COOCIQUE,2024-02-29,0.868069761409968,1017.0343892003211,0.0,109.4111146,5.75,5.04,14.32,23358743.1591336,509.87,516.34
COOCIQUE,2024-03-31,0.8657873491302717,1016.1585782647477,0.0,109.10052736,5.25,4.94,14.01,23281827.3277549,499.39,506.6
COOCIQUE,2024-04-30,0.8626968987350806,1020.1974123848563,0.0,109.45778192,4.75,4.82,14.07,23480448.3912868,500.86,507.71
COOCIQUE,2024-05-31,0.8536252098399462,1022.4759283259341,0.0,109.54703269,4.75,4.59,13.18,23941332.5558773,522.66,528.55
COOCIQUE,2024-06-30,0.8659487924030003,1069.402044707233,0.0,109.70548476,4.75,4.5,12.41575439,24111328.2686724,523.42,530.41
COOCIQUE,2024-07-31,0.8700781419882748,1073.4104100044433,0.0,109.57204643,4.75,4.4,12.06,24282143.3788405,521.33,527.61
COOCIQUE,2024-08-31,0.8543868153903962,1080.4706219197576,0.0,109.69819957,4.75,4.3,12.53,24332525.065595,516.58,521.66
COOCIQUE,2024-09-30,0.8547500123304427,1083.0426331738843,0.0,109.33301018,4.25,4.28,11.91,24460667.4260105,516.86,522.87
COOCIQUE,2024-10-31,0.8589093669322393,1093.4572109800517,0.0,108.84745042,4.0,4.25,12.55,24533940.3681133,509.26,515.61
COOCIQUE,2024-11-30,0.8610997940617519,1095.5228373823888,0.0,109.35763409,4.0,4.17,11.49,24661842.7429238,504.56,511.54
COOCIQUE,2024-12-31,0.8504549061024791,1099.2937417103349,0.0,110.39017167,4.0,4.13,10.44,24753699.6138958,506.66,512.73
COOCIQUE,2025-01-31,0.8513711550511609,1098.7918582122115,0.0,110.78919062,4.0,4.09,12.1288531,24772170.9461067,506.41,510.66
COOCIQUE,2025-02-28,0.8496770533414149,1101.5495140146616,0.0,110.77496945,4.0,4.08,11.55,24856838.7755611,502.97,508.72
COOCIQUE,2025-03-31,0.8520998034265864,1105.5132219887419,0.0,110.4234632,4.0,4.02,11.04,24879726.9674342,497.07,504.21
COOCIQUE,2025-04-30,0.8455870251615911,1107.1855135098854,0.0,109.86484411,4.0,3.89,11.53,25078513.7746717,502.24,508.0
COOCIQUE,2025-05-31,0.8394932367770718,1107.9693364139916,0.0,109.4204838,4.0,3.91,11.37,25238877.6568236,502.81,509.94
COOCIQUE,2025-06-30,0.8369611162022953,1108.1403970339468,0.0,109.46943792,4.0,3.91,11.03117908,25074667.3257535,502.0,508.28
COOCIQUE,2025-07-31,0.8340838439313363,1110.2218572804063,0.0,108.90566338,3.75,3.86,12.08,25197907.4425371,502.69,508.35
COOCIQUE,2025-08-31,0.8338985896310787,1112.4794697882517,0.0,108.67161103,3.75,3.86,11.47,25322265.5380727,502.99,509.25
COOCIQUE,2025-09-30,0.8309681658903467,1115.8534185866513,0.0,108.23614574,3.5,3.88,10.76,25488555.4955365,498.65,506.0
COOCIQUE,2025-10-31,0.8301095085352648,1115.7158245520257,0.0,108.43639759,3.5,3.81,11.61,25513284.2415638,498.19,504.44
COOCIQUE,2025-11-30,0.8290187327865717,1113.539490444022,0.0,108.9465016,3.5,3.78,11.62,25530617.8448504,488.55,496.39
COOCIQUE,2025-12-31,0.8251030233582377,1113.4213141751254,0.0,109.0359301,3.25,3.78,10.47,25677290.5956207,495.78,501.42
COOCIQUE,2026-01-31,0.8258366834908987,1115.0890491534658,0.0,107.98540252,3.25,3.72,11.57,25642502.2010933,492.32,499.37
COOCIQUE,2026-02-28,0.839124496583854,1117.001379000132,0.0,107.75056811,3.25,3.7,11.82,25184403.7222087,466.92,474.25
COOCIQUE,2026-03-31,0.8432140116299747,1117.1621203838843,0.0,108.11216613,3.25,3.65,11.49,25135520.4661799,462.08,467.85
COOCIQUE,2026-04-30,0.8462251719701684,1118.9394858017279,0.0,108.06418002,3.25,3.62,12.15,25047285.3930846,452.25,456.95
COOCIQUE,2026-05-31,0.8428383707481002,1120.2838736009296,0.0,108.35504212,3.25,3.64,12.11966182,25225430.1712426,452.56,460.18
COOCIQUE,2026-06-30,0.8425368373040523,1115.8620617186762,0.0,109.12094315,3.25,3.66,11.39142409,25196245.71894741,451.89,457.17
COOCIQUE,2026-07-31,0.8637470240201957,1166.103911428609,0.0,108.60394288,3.0,3.64,11.63865675,25126566.262186483,448.31,454.44
COOPAVEGRA,2010-06-30,0.07222821570545773,1054.298808227639,3.72459898369986,76.41933924,9.0,8.25,20.26,8158850.55523516,529.91,540.24
COOPAVEGRA,2010-07-31,0.07351144711411128,1077.8468832856188,4.750218193367738,76.6636712,9.0,8.0,20.0,8097957.94594516,511.64,522.71
COOPAVEGRA,2010-08-31,0.07318606603727425,1078.108442045776,7.2858620529326155,76.81802522,7.5,8.25,19.61,8130605.35447771,504.12,514.28
COOPAVEGRA,2010-09-30,0.07180975675965416,1079.8582480007785,5.894697567687509,76.75419741,7.5,7.5,19.27,8209246.91663092,502.55,512.94
COOPAVEGRA,2010-10-31,0.07030438488071666,1071.5337702685704,6.125792545087985,77.11804729,6.5,7.25,18.65,8340285.73032904,508.52,519.18
COOPAVEGRA,2010-11-30,0.07102944327179879,1069.5164949790396,5.523496295860529,77.62394066,6.5,7.0,18.98,8433025.44852801,503.18,512.2
COOPAVEGRA,2010-12-31,0.07065647753930784,1083.7509237648374,4.796022259377156,78.20005375,6.5,8.0,18.97,8569671.41924431,507.85,518.09
COOPAVEGRA,2011-01-31,0.06969609797006782,1111.3289733157533,3.7751205108606594,78.72906211,6.5,7.75,18.78,8499439.23280164,500.85,510.69
COOPAVEGRA,2011-02-28,0.06940459586753848,1095.0645565798977,5.168402274386407,79.07236732,6.5,7.5,18.75,8545132.78514902,497.28,507.61
COOPAVEGRA,2011-03-31,0.06986378086340343,1102.1234345909113,7.666122194663222,79.27151793,6.5,7.5,18.62,8626491.95750327,495.66,506.16
COOPAVEGRA,2011-04-30,0.070243378060215,1101.2053748404173,3.599852643609508,79.39388863,6.5,7.0,17.68,8684178.26394805,495.6,506.44
COOPAVEGRA,2011-05-31,0.07089113614615798,1093.2463284279308,7.6982702197436526,79.92770624,6.5,7.25,17.62,8802885.84169161,499.98,511.15
COOPAVEGRA,2011-06-30,0.06969307447723591,1086.9488414739853,10.939490133859582,80.37477639,5.0,7.25,17.8,8906009.48041463,498.61,509.57
COOPAVEGRA,2011-07-31,0.07183264728621606,1086.0873297405599,8.482675646787373,80.64548028,5.0,7.25,17.65,9041314.01935983,499.72,510.88
COOPAVEGRA,2011-08-31,0.07137915187559796,1086.452435117229,9.824892951519114,80.85236513,5.0,7.25,17.84,9197152.18078423,505.91,516.77
COOPAVEGRA,2011-09-30,0.07042510276400571,1092.7073434578197,9.320984592128239,80.72600411,5.0,7.75,17.91,9356327.57211234,508.36,519.87
COOPAVEGRA,2011-10-31,0.07004159797538125,1092.2595780274696,8.618472491241134,80.91713243,5.0,8.0,17.86,9496315.08828697,509.78,521.11
COOPAVEGRA,2011-11-30,0.07159246866295164,1096.4472145387726,8.130718493568747,81.16004779,5.0,8.0,17.79,9601408.91589881,501.0,512.1
COOPAVEGRA,2011-12-31,0.06977837027452255,1098.0715407838684,6.0317782338027985,81.90341174,5.0,8.0,17.88,9687953.85234099,505.35,518.33
COOPAVEGRA,2012-01-31,0.07026322322698954,1103.5050324720503,5.881074181996422,82.04658975,5.0,8.75,18.25,9711931.10148251,503.68,514.91
COOPAVEGRA,2012-02-29,0.07000670833889652,1107.1990462968643,5.81768128214207,82.27743102,5.0,9.0,18.68,9821759.40025675,505.66,516.94
COOPAVEGRA,2012-03-31,0.07097992953863853,1095.337345046827,4.0027100016533605,82.60731132,5.0,9.25,18.77,9938450.25381363,502.58,513.58
COOPAVEGRA,2012-04-30,0.07069612509918294,1092.8537014722097,3.7927300170529734,83.13127394,5.0,9.5,19.18,10002922.8094165,498.54,509.59
COOPAVEGRA,2012-05-31,0.07137216831630439,1087.6055837048798,5.6099138915418525,83.95230348,5.0,10.0,19.7,10085587.6711689,496.17,507.3
COOPAVEGRA,2012-06-30,0.07155982491391533,1091.0043736664275,6.364406564709305,84.08400002,5.0,9.75,19.59,10178484.6496223,492.57,503.85
COOPAVEGRA,2012-07-31,0.07097740945529984,1086.3701377081638,5.434539936759671,83.82988454,5.0,10.25,19.94,10301080.9220688,495.11,505.98
COOPAVEGRA,2012-08-31,0.07118354859600891,1080.3209260621852,5.325194792169104,84.27312287,5.0,10.5,20.17,10420035.158213,492.65,503.22
COOPAVEGRA,2012-09-30,0.07173299986508755,1079.6756899747168,5.410666291306218,84.33147392,5.0,10.5,20.42,10512038.148269,492.42,503.31
COOPAVEGRA,2012-10-31,0.072020283260173,1077.1663219428883,6.059503009943867,84.70730963,5.0,10.25,20.68,10635943.8659697,492.46,503.24
COOPAVEGRA,2012-11-30,0.07265728811979566,1070.0821758930283,6.509999510452492,85.39365319,5.0,9.5,20.68831001,10786084.4393122,492.81,503.17
COOPAVEGRA,2012-12-31,0.07234070133587141,1073.481558330286,5.370670226560489,85.63045146,5.0,9.2,20.4777929,11046826.9216767,502.07,514.32
COOPAVEGRA,2013-01-31,0.07251650660281325,1074.2712590674694,5.955099665709953,86.75335864,5.0,8.3,20.14050268,11039056.0218797,496.32,507.0
COOPAVEGRA,2013-02-28,0.07303385366358375,1078.1404019580227,5.667832025583168,87.63845178,5.0,7.35,19.15009624,11077684.5011369,495.73,506.84
COOPAVEGRA,2013-03-31,0.07347701219817732,1074.354333307699,5.5612521381078315,87.73381988,5.0,6.95,18.77889747,11124545.0904824,492.72,504.65
COOPAVEGRA,2013-04-30,0.07383728253682996,1073.2418995533476,6.186679970549702,88.37458721,5.0,6.75,17.38964657,11197302.8301646,493.36,504.46
COOPAVEGRA,2013-05-31,0.0732112807306695,1070.0890954980193,6.735470815148757,88.38837415,5.0,6.65,16.78657844,11297149.2842246,493.22,504.2
COOPAVEGRA,2013-06-30,0.07308230567370816,1074.103458713364,8.47339420956007,88.40415487,4.0,6.6,16.86486384,11385334.4779995,493.03,504.53
COOPAVEGRA,2013-07-31,0.07252565125787297,1073.315283022695,7.499181732561722,88.70388504,4.0,6.55,16.69908058,11521098.5329215,492.99,504.44
COOPAVEGRA,2013-08-31,0.07351095508118663,1076.6602925056407,6.869468329439803,88.74549795,4.0,6.55,15.73571151,11673149.8113802,497.14,510.03
COOPAVEGRA,2013-09-30,0.0740144860475488,1080.6978936662974,7.2117302287846865,88.86162454,4.0,6.55,15.884895,11800187.9022317,493.51,505.57
COOPAVEGRA,2013-10-31,0.07255841462136574,1087.138027357962,7.807263098334888,88.18552723,4.0,6.55,16.10128289,11982586.3141607,493.64,506.02
COOPAVEGRA,2013-11-30,0.07156394976985454,1086.2362505325445,7.477938597178972,88.33387713,4.0,6.55,16.10924538,12192209.6158895,492.93,505.13
COOPAVEGRA,2013-12-31,0.07075908696651968,1087.7482153361984,6.100628996523582,88.78125875,3.75,6.5,16.14115096,12406791.8735725,495.01,507.8
COOPAVEGRA,2014-01-31,0.0698237513149755,1087.4573313341307,6.525703924374401,89.44621159,3.75,6.55,16.45067377,12573754.6442992,505.39,519.63
COOPAVEGRA,2014-02-28,0.06875452604504383,1085.9291045387804,5.985697854176004,90.03944972,3.75,6.5,16.34263094,13052192.5455587,538.58,553.54
COOPAVEGRA,2014-03-31,0.06842926355876967,1079.564438602355,5.807051987563308,90.5932307,4.75,6.6,16.6508855,13248661.7035652,538.34,553.63
COOPAVEGRA,2014-04-30,0.06884718926177384,1075.227160720298,6.772260630360267,91.62614703,4.75,6.7,16.92029428,13418596.9591021,540.67,556.16
COOPAVEGRA,2014-05-31,0.07017615542738978,1067.3587804183442,5.5971447146315425,92.10978884,5.25,6.85,16.66765293,13591224.334315,546.35,559.88
COOPAVEGRA,2014-06-30,0.07083403134374834,1060.3534022509557,5.741579191841672,92.46114068,5.25,6.95,16.6276056,13648811.8860616,537.58,548.66
COOPAVEGRA,2014-07-31,0.07032005807822388,1060.2822363014623,6.310828432023903,93.30406865,5.25,7.0,16.66514214,13799702.0459234,533.0,543.93
COOPAVEGRA,2014-08-31,0.06822168930440521,1055.3226045211757,6.421599112254553,93.6138515,5.25,7.1,16.26846962,13951366.9009658,534.28,545.33
COOPAVEGRA,2014-09-30,0.06820192601818433,1048.463640548475,6.313227190269152,93.4850984,5.25,7.15,16.671587,14012150.131509,534.02,545.52
COOPAVEGRA,2014-10-31,0.06807452175303448,1042.985645021598,6.181167739227116,93.21436857,5.25,7.2,16.57921961,14194689.9866339,533.12,544.71
COOPAVEGRA,2014-11-30,0.06728841886266541,1039.443008440493,6.741755441433191,93.53338269,5.25,7.2,16.49963364,14409102.1767157,529.6,541.19
COOPAVEGRA,2014-12-31,0.06652410773771258,1034.5688826775192,6.199234956789242,93.33323837,5.25,7.2,17.00963906,14585057.881653,533.31,545.53
COOPAVEGRA,2015-01-31,0.06720677559381094,1033.4563210568472,5.233070098153196,93.36925676,5.25,7.2,16.77849441,14606933.6981184,530.85,543.08
COOPAVEGRA,2015-02-28,0.06677563131491912,1024.8393161533497,5.262760881643583,93.21522756,4.75,7.15,16.74031511,14674538.6946499,528.69,540.58
COOPAVEGRA,2015-03-31,0.06619117501833359,1021.6896031270352,5.578524224151088,93.35298491,4.5,7.1,16.28604307,14814446.4436585,527.36,539.08
COOPAVEGRA,2015-04-30,0.06754595192738494,1015.9562701528047,5.864472609851974,93.28004433,4.0,7.1,16.06278426,14913692.7493879,526.27,538.11
COOPAVEGRA,2015-05-31,0.06666459075906207,1014.1708691481207,6.140548457893603,93.00555951,3.75,6.9,15.85511524,15075624.3984943,530.25,542.46
COOPAVEGRA,2015-06-30,0.06604396910321197,1012.4708773148409,5.669292427552931,93.40471371,3.5,6.8,15.97100875,15208117.8390156,528.71,540.97
COOPAVEGRA,2015-07-31,0.06574577549413306,1008.3895455629633,5.661980685926044,93.00390934,3.0,6.75,15.97169276,15385185.520097,528.43,540.8
COOPAVEGRA,2015-08-31,0.06555556461021497,1004.467010044506,6.120472227980929,92.92271414,3.0,6.55,15.9251407,15536573.0414239,529.05,541.46
COOPAVEGRA,2015-09-30,0.06799703952537296,1000.7989458631475,4.954104762232309,92.67720735,3.0,6.55,15.77762947,15721915.250705,528.62,541.04
COOPAVEGRA,2015-10-31,0.06706024486583795,998.0976078302514,5.073378291734194,92.41604093,2.25,6.25,15.73662883,15913225.7320749,528.01,540.43
COOPAVEGRA,2015-11-30,0.06847090765786712,994.7066482311856,6.023444891071772,92.40745245,2.25,6.0,15.26309746,16092526.7898775,526.05,538.71
COOPAVEGRA,2015-12-31,0.0679087865282883,998.2222210802901,5.930254667409672,92.57949656,2.25,5.95,15.46072571,16318187.1215069,531.94,544.87
COOPAVEGRA,2016-01-31,0.06848988844378663,993.0393595962232,6.039383237158986,93.2080079,1.75,5.95,15.62900239,16402089.496239,531.87,544.57
COOPAVEGRA,2016-02-29,0.06817576233648395,990.3071522705827,6.020562139702971,93.18508438,1.75,5.7,15.33902373,16454213.6833624,529.67,542.2
COOPAVEGRA,2016-03-31,0.066932251050208,988.2760237223366,5.759355578734137,92.33908505,1.75,5.7,15.44650947,16567568.1986223,529.59,542.23
COOPAVEGRA,2016-04-30,0.0675147863417251,984.3982441359525,5.620805952369079,92.42368042,1.75,5.55,14.8865336,16693708.225894,531.49,544.03
COOPAVEGRA,2016-05-31,0.06841459296535737,984.4947480778924,5.625863382069501,92.603103,1.75,5.4,14.27648589,16914113.735678,532.25,544.26
COOPAVEGRA,2016-06-30,0.06776028161622409,984.1345416676483,6.507613660534978,92.58425206,1.75,5.25,14.24659229,17231368.5143777,541.67,554.2
COOPAVEGRA,2016-07-31,0.0675232564915878,982.4482105761896,5.696936031126348,93.44616814,1.75,5.2,14.26531771,17381241.2322683,543.29,556.16
COOPAVEGRA,2016-08-31,0.06700304795243614,977.8696797238083,6.688858249993185,93.4764097,1.75,5.0,14.18266888,17570451.9860035,545.98,558.64
COOPAVEGRA,2016-09-30,0.06610593417689217,978.1457356814107,7.055669716735566,93.03471405,1.75,4.7,14.12798334,17803289.925417,546.33,558.8
COOPAVEGRA,2016-10-31,0.06656561838038663,975.2442834961522,7.529625465951708,92.92599356,1.75,4.65,14.48176242,17984066.3116681,547.38,560.18
COOPAVEGRA,2016-11-30,0.06665537274856137,975.9851456883835,7.528367735611155,92.92527825,1.75,4.6,14.25039071,18208079.9315135,545.75,558.4
COOPAVEGRA,2016-12-31,0.06603157395061705,982.6735684457982,6.762265506142741,93.28790662,1.75,4.45,14.25108629,18403519.2061113,548.18,561.1
COOPAVEGRA,2017-01-31,0.06629530657012987,983.5170213436352,6.811148454698424,93.81918636,1.75,4.55,14.24705502,18477382.0013763,548.75,561.42
COOPAVEGRA,2017-02-28,0.06603382749598104,981.5115376809385,6.557251365233507,94.19657621,1.75,4.6,14.33715211,18635352.6008029,555.19,568.16
COOPAVEGRA,2017-03-31,0.06530261213975946,981.7774889163758,6.279134733818687,93.79957582,1.75,4.5,14.09935246,18783890.3805516,554.43,567.34
COOPAVEGRA,2017-04-30,0.0641241209342944,979.6781537525234,7.156689809738199,93.94299154,2.5,4.6,14.18579848,18966391.0324567,557.9,570.72
COOPAVEGRA,2017-05-31,0.06453868641692864,981.5100692630893,7.343855071805416,94.15064897,4.0,4.55,14.14639311,19176254.2210129,567.37,580.12
COOPAVEGRA,2017-06-30,0.06397975761996894,990.2025817398323,6.6143328667524095,94.22699022,4.5,5.7,14.74281159,19383043.1359666,567.09,579.87
COOPAVEGRA,2017-07-31,0.06500330617764806,1004.4098633598337,5.172042967426262,94.53304812,4.5,5.95,15.29818044,19450226.6355864,568.87,575.17
COOPAVEGRA,2017-08-31,0.06511937421745138,1005.7462962425498,5.097116460781446,94.32652354,4.5,5.95,14.75859025,19615826.5773565,571.91,577.42
COOPAVEGRA,2017-09-30,0.0659809869930916,1004.6281344086034,5.461173528218217,94.56160003,4.5,5.85,14.75724746,19634118.1936092,568.33,574.13
COOPAVEGRA,2017-10-31,0.06632929430449057,1002.5183708902188,5.749598531986558,95.08692398,4.5,5.9,14.82487481,19677343.9865717,566.65,572.11
COOPAVEGRA,2017-11-30,0.06653166778730457,1000.5538399309771,6.397143039914052,95.24034131,4.75,5.9,14.84730493,19819618.0898678,563.32,568.56
COOPAVEGRA,2017-12-31,0.06711343469935821,1003.6573774008799,5.023040453653443,95.68923991,4.75,5.95,14.86897454,19956012.8638832,566.42,572.56
COOPAVEGRA,2018-01-31,0.06765316980862823,1000.7140742376185,5.1476938096398595,96.07818835,4.75,6.1,14.40029242,19969333.168715,566.4,572.27
COOPAVEGRA,2018-02-28,0.06836868860027062,997.4698353321105,4.9673434685125,96.2806643,5.0,6.0,17.00466405,19980565.0402855,567.12,572.82
COOPAVEGRA,2018-03-31,0.0697225039149397,997.0549893870094,4.5956531286012865,96.25052843,5.0,6.0,14.77664079,19940339.4545064,562.4,569.31
COOPAVEGRA,2018-05-31,0.07091709617656922,986.5372570349028,6.17646526226639,96.06746497,5.0,5.95,15.0862301,20053315.3703202,563.5,568.77
COOPAVEGRA,2018-06-30,0.07098492731525553,984.1316228728866,6.449181528114875,96.2379182,5.0,5.95,13.81655592,20120408.4502129,563.44,570.08
COOPAVEGRA,2018-07-31,0.07105319482256588,991.3238443558168,6.301742759940486,96.50343843,5.0,6.0,13.75655396,20229377.6736491,563.43,570.07
COOPAVEGRA,2018-08-31,0.07101766730335302,991.3489172608599,6.797449277448431,96.43975477,5.0,5.95,14.35880888,20385263.745623,569.54,575.67
COOPAVEGRA,2018-09-30,0.07014652123527743,984.652477462085,4.181044388898427,96.65306891,5.0,5.9,13.46630345,20666030.3435468,579.12,585.8
COOPAVEGRA,2018-10-31,0.06901069479191617,987.2032538131477,4.2791995718728755,97.01424123,5.0,5.8,13.71653195,21091530.073319,603.2,610.74
COOPAVEGRA,2018-11-30,0.06881411946360523,992.7503684627283,5.298290512541138,97.42364332,5.25,5.85,14.07118624,21112272.8962136,596.15,603.1
COOPAVEGRA,2018-12-31,0.06855552210449599,991.0180578048788,5.03366284837941,97.62911165,5.25,6.0,12.90866539,21194434.2900899,604.39,611.75
COOPAVEGRA,2019-01-31,0.06819363308707924,988.6051814640592,5.1277239911102885,97.67921187,5.25,6.25,13.65357628,21171660.9120191,607.85,614.17
COOPAVEGRA,2019-02-28,0.06843511555101886,987.4097060166712,5.422520861886143,97.75903179,5.25,6.25,13.71472384,21083835.4570442,605.05,610.72
COOPAVEGRA,2019-03-31,0.06945549752262214,985.0379448584747,5.509672289045656,97.61741802,5.0,6.2,13.26843198,20973441.9330043,596.04,602.36
COOPAVEGRA,2019-04-30,0.0699333816252596,983.7379505412649,6.114690777901243,98.1654243,5.0,6.15,13.56058622,20929777.0903905,592.98,599.09
COOPAVEGRA,2019-05-31,0.07034968865447616,984.2329787753455,6.188984687549047,98.29805549,4.75,6.3,14.19184065,20796024.9158278,584.11,590.54
COOPAVEGRA,2019-06-30,0.07046209275483029,981.3820570968996,5.988276436088694,98.56819519,4.5,6.55,13.29498297,20700592.3926454,576.72,583.64
COOPAVEGRA,2019-07-31,0.07126322013385197,976.0890166005455,5.796548356552499,99.29164281,4.0,6.1,13.63801173,20458445.2363243,567.11,573.46
COOPAVEGRA,2019-08-31,0.07209949624049007,973.0402952588388,5.34393472407257,99.19389058,4.0,5.85,12.99591665,20506375.4555698,567.66,575.16
COOPAVEGRA,2019-09-30,0.07173097358430884,971.5685395367366,4.895558416059208,99.09749405,3.75,5.7,12.07802007,20654718.6512218,577.93,583.88
COOPAVEGRA,2019-10-31,0.07131138059155911,970.0043726416119,3.978514198455051,99.02479793,3.25,5.65,12.36245733,20791147.0564599,579.86,585.39
COOPAVEGRA,2019-11-30,0.07245346802873748,969.7602871299702,6.349884039006567,99.23168932,3.25,5.65,12.62184008,20563158.6226999,558.9,565.89
COOPAVEGRA,2019-12-31,0.07105336859131163,970.8084139879819,5.015556766379316,99.11544567,2.75,5.75,11.11889791,20706226.9976942,570.09,576.49
COOPAVEGRA,2020-01-31,0.07159400581362554,967.9641518609131,5.59612059677174,99.2252436,2.25,5.75,14.11059088,20693605.1138134,567.06,573.36
COOPAVEGRA,2020-02-29,0.07136873844801428,961.9741098470179,6.087885596754465,99.50899301,2.25,4.8,13.67025751,20659403.4670496,565.87,572.33
COOPAVEGRA,2020-03-31,0.07028610849279962,959.1329338691032,5.584246889855125,99.47891246,1.25,4.15,11.42807196,20918930.300701,579.5,587.37
COOPAVEGRA,2020-04-30,0.07085637213911974,961.0417586045129,5.899036044868006,99.04023787,1.25,3.9,10.36435343,20670369.1364041,564.42,571.46
COOPAVEGRA,2020-05-31,0.0707952154951353,960.9201844550508,5.847442634302748,98.8964457,1.25,3.85,11.32696272,20722863.1139264,570.22,576.93
COOPAVEGRA,2020-06-30,0.07099975961669946,958.1291593975519,5.950689651795215,98.87534831,0.75,3.95,12.17936205,20779526.4354299,577.51,583.49
COOPAVEGRA,2020-07-31,0.07075140565614278,955.6593459481022,6.227955826210719,99.12769234,0.75,3.7,10.00594094,20809795.9175041,582.15,588.33
COOPAVEGRA,2020-08-31,0.06971065243954405,962.2555052841982,6.505032620271646,99.12368658,0.75,3.65,10.14562704,20907050.8883706,590.21,598.0
COOPAVEGRA,2020-09-30,0.06891858453996155,961.671623581017,6.578816522571654,99.39375881,0.75,3.45,9.16220966,21060272.6841303,600.45,606.68
COOPAVEGRA,2020-10-31,0.06872664088741541,960.7781943498535,6.057213102289761,99.47284192,0.75,3.35,9.66434215,21169372.6943264,604.74,612.92
COOPAVEGRA,2020-11-30,0.06842611155908596,960.7615761504849,5.612713468566014,99.47432356,0.75,3.4,9.52831481,21167635.5539409,600.18,608.79
